Year,Month,Day,Fractional year,Modulation potential [MV]
2014,11,23,2014.893151,617.5
2014,11,24,2014.89589,629.2
2014,11,25,2014.89863,630.2
2014,11,26,2014.90137,625.6
2014,11,27,2014.90411,621.4
2014,11,28,2014.906849,624.3
2014,11,29,2014.909589,633.2
2014,11,30,2014.912329,645.9
2014,12,1,2014.915068,682.2
2014,12,2,2014.917808,730.5
2014,12,3,2014.920548,738.7
2014,12,4,2014.923288,765.3
2014,12,5,2014.926027,776.1
2014,12,6,2014.928767,768.8
2014,12,7,2014.931507,768.3
2014,12,8,2014.934247,751.8
2014,12,9,2014.936986,738.8
2014,12,10,2014.939726,723.9
2014,12,11,2014.942466,702.6
2014,12,12,2014.945205,691.6
2014,12,13,2014.947945,681.8
2014,12,14,2014.950685,659.8
2014,12,15,2014.953425,628.4
2014,12,16,2014.956164,608.9
2014,12,17,2014.958904,577
2014,12,18,2014.961644,581.2
2014,12,19,2014.964384,598.3
2014,12,20,2014.967123,600.7
2014,12,21,2014.969863,628.9
2014,12,22,2014.972603,780.9
2014,12,23,2014.975342,817.3
2014,12,24,2014.978082,826.9
2014,12,25,2014.980822,801.1
2014,12,26,2014.983562,789.2
2014,12,27,2014.986301,770.5
2014,12,28,2014.989041,750.8
2014,12,29,2014.991781,761.4
2014,12,30,2014.994521,773.1
2014,12,31,2014.99726,780.1
2015,1,1,2015,776.7
2015,1,2,2015.00274,757.1
2015,1,3,2015.005479,735.3
2015,1,4,2015.008219,724.3
2015,1,5,2015.010959,721.6
2015,1,6,2015.013699,716.6
2015,1,7,2015.016438,734.2
2015,1,8,2015.019178,718.1
2015,1,9,2015.021918,693.9
2015,1,10,2015.024658,661.8
2015,1,11,2015.027397,637.7
2015,1,12,2015.030137,623.4
2015,1,13,2015.032877,615.7
2015,1,14,2015.035616,603.1
2015,1,15,2015.038356,601.1
2015,1,16,2015.041096,615.8
2015,1,17,2015.043836,634.2
2015,1,18,2015.046575,645.1
2015,1,19,2015.049315,646.4
2015,1,20,2015.052055,634.2
2015,1,21,2015.054795,658.3
2015,1,22,2015.057534,667.6
2015,1,23,2015.060274,661.7
2015,1,24,2015.063014,660.8
2015,1,25,2015.065753,665.3
2015,1,26,2015.068493,694.5
2015,1,27,2015.071233,692.8
2015,1,28,2015.073973,697.9
2015,1,29,2015.076712,714.5
2015,1,30,2015.079452,720.1
2015,1,31,2015.082192,718.2
2015,2,1,2015.084932,716.8
2015,2,2,2015.087671,726.2
2015,2,3,2015.090411,722.2
2015,2,4,2015.093151,713.2
2015,2,5,2015.09589,698.3
2015,2,6,2015.09863,696.3
2015,2,7,2015.10137,690.2
2015,2,8,2015.10411,687.5
2015,2,9,2015.106849,672.6
2015,2,10,2015.109589,652.3
2015,2,11,2015.112329,637.7
2015,2,12,2015.115068,631.1
2015,2,13,2015.117808,622.7
2015,2,14,2015.120548,632.2
2015,2,15,2015.123288,637.5
2015,2,16,2015.126027,643.9
2015,2,17,2015.128767,661.6
2015,2,18,2015.131507,681.4
2015,2,19,2015.134247,675.3
2015,2,20,2015.136986,670
2015,2,21,2015.139726,670.6
2015,2,22,2015.142466,686.7
2015,2,23,2015.145205,678.2
2015,2,24,2015.147945,678.1
2015,2,25,2015.150685,679
2015,2,26,2015.153425,669
2015,2,27,2015.156164,666.7
2015,2,28,2015.158904,668.8
2015,3,1,2015.161644,672.5
2015,3,2,2015.164384,696.5
2015,3,3,2015.167123,706.2
2015,3,4,2015.169863,702.3
2015,3,5,2015.172603,692.6
2015,3,6,2015.175342,685.2
2015,3,7,2015.178082,682.4
2015,3,8,2015.180822,676.6
2015,3,9,2015.183562,670.6
2015,3,10,2015.186301,668.1
2015,3,11,2015.189041,681.8
2015,3,12,2015.191781,712.9
2015,3,13,2015.194521,709.1
2015,3,14,2015.19726,705.3
2015,3,15,2015.2,697.7
2015,3,16,2015.20274,705.9
2015,3,17,2015.205479,788.2
2015,3,18,2015.208219,794.2
2015,3,19,2015.210959,778.2
2015,3,20,2015.213699,757.3
2015,3,21,2015.216438,745.2
2015,3,22,2015.219178,754.6
2015,3,23,2015.221918,752.6
2015,3,24,2015.224658,737.2
2015,3,25,2015.227397,711.2
2015,3,26,2015.230137,715
2015,3,27,2015.232877,723.9
2015,3,28,2015.235616,716.8
2015,3,29,2015.238356,725.3
2015,3,30,2015.241096,720.9
2015,3,31,2015.243836,717.4
2015,4,1,2015.246575,754.2
2015,4,2,2015.249315,729.3
2015,4,3,2015.252055,722.8
2015,4,4,2015.254795,701.3
2015,4,5,2015.257534,683.5
2015,4,6,2015.260274,680.3
2015,4,7,2015.263014,679.5
2015,4,8,2015.265753,672.3
2015,4,9,2015.268493,680.7
2015,4,10,2015.271233,727.6
2015,4,11,2015.273973,732.7
2015,4,12,2015.276712,722.4
2015,4,13,2015.279452,709
2015,4,14,2015.282192,699.4
2015,4,15,2015.284932,706.5
2015,4,16,2015.287671,698.8
2015,4,17,2015.290411,700.6
2015,4,18,2015.293151,702.7
2015,4,19,2015.29589,691.5
2015,4,20,2015.29863,678.1
2015,4,21,2015.30137,681.9
2015,4,22,2015.30411,691.7
2015,4,23,2015.306849,689.8
2015,4,24,2015.309589,686.2
2015,4,25,2015.312329,684.3
2015,4,26,2015.315068,676.1
2015,4,27,2015.317808,663.4
2015,4,28,2015.320548,650.8
2015,4,29,2015.323288,642.6
2015,4,30,2015.326027,647.4
2015,5,1,2015.328767,656.1
2015,5,2,2015.331507,660.6
2015,5,3,2015.334247,659.2
2015,5,4,2015.336986,664
2015,5,5,2015.339726,678.9
2015,5,6,2015.342466,729.2
2015,5,7,2015.345205,741.3
2015,5,8,2015.347945,721.3
2015,5,9,2015.350685,701
2015,5,10,2015.353425,695.8
2015,5,11,2015.356164,685.7
2015,5,12,2015.358904,682.4
2015,5,13,2015.361644,673.2
2015,5,14,2015.364384,655.5
2015,5,15,2015.367123,649.5
2015,5,16,2015.369863,637.2
2015,5,17,2015.372603,634.9
2015,5,18,2015.375342,645.7
2015,5,19,2015.378082,658.3
2015,5,20,2015.380822,662.2
2015,5,21,2015.383562,652.6
2015,5,22,2015.386301,648.8
2015,5,23,2015.389041,649.6
2015,5,24,2015.391781,633.5
2015,5,25,2015.394521,624.8
2015,5,26,2015.39726,605.1
2015,5,27,2015.4,595.2
2015,5,28,2015.40274,594.9
2015,5,29,2015.405479,599.9
2015,5,30,2015.408219,606.2
2015,5,31,2015.410959,615.9
2015,6,1,2015.413699,621.9
2015,6,2,2015.416438,626.9
2015,6,3,2015.419178,621.5
2015,6,4,2015.421918,622.2
2015,6,5,2015.424658,616.7
2015,6,6,2015.427397,611.6
2015,6,7,2015.430137,616.9
2015,6,8,2015.432877,631.6
2015,6,9,2015.435616,621.1
2015,6,10,2015.438356,610.9
2015,6,11,2015.441096,602
2015,6,12,2015.443836,596.9
2015,6,13,2015.446575,605.8
2015,6,14,2015.449315,624.1
2015,6,15,2015.452055,653.9
2015,6,16,2015.454795,649
2015,6,17,2015.457534,638.5
2015,6,18,2015.460274,640
2015,6,19,2015.463014,619.7
2015,6,20,2015.465753,614.1
2015,6,21,2015.468493,619.5
2015,6,22,2015.471233,667.1
2015,6,23,2015.473973,835.6
2015,6,24,2015.476712,806.2
2015,6,25,2015.479452,854.1
2015,6,26,2015.482192,802.6
2015,6,27,2015.484932,782.7
2015,6,28,2015.487671,749.4
2015,6,29,2015.490411,723.3
2015,6,30,2015.493151,674
2015,7,1,2015.49589,655
2015,7,2,2015.49863,643.2
2015,7,3,2015.50137,632.8
2015,7,4,2015.50411,620.5
2015,7,5,2015.506849,637.2
2015,7,6,2015.509589,631.4
2015,7,7,2015.512329,629.5
2015,7,8,2015.515068,622.4
2015,7,9,2015.517808,617.5
2015,7,10,2015.520548,607.3
2015,7,11,2015.523288,617.7
2015,7,12,2015.526027,631.3
2015,7,13,2015.528767,668.1
2015,7,14,2015.531507,666.6
2015,7,15,2015.534247,650.7
2015,7,16,2015.536986,650.8
2015,7,17,2015.539726,645.9
2015,7,18,2015.542466,642.5
2015,7,19,2015.545205,630.7
2015,7,20,2015.547945,625.9
2015,7,21,2015.550685,627
2015,7,22,2015.553425,625.9
2015,7,23,2015.556164,618.3
2015,7,24,2015.558904,616.1
2015,7,25,2015.561644,611.7
2015,7,26,2015.564384,611.2
2015,7,27,2015.567123,622.3
2015,7,28,2015.569863,610.2
2015,7,29,2015.572603,595
2015,7,30,2015.575342,585.7
2015,7,31,2015.578082,596.3
2015,8,1,2015.580822,601.2
2015,8,2,2015.583562,602.8
2015,8,3,2015.586301,600.5
2015,8,4,2015.589041,600.2
2015,8,5,2015.591781,589.8
2015,8,6,2015.594521,589.7
2015,8,7,2015.59726,604.9
2015,8,8,2015.6,609.5
2015,8,9,2015.60274,611.5
2015,8,10,2015.605479,607
2015,8,11,2015.608219,633.6
2015,8,12,2015.610959,655.7
2015,8,13,2015.613699,626.7
2015,8,14,2015.616438,626.8
2015,8,15,2015.619178,660.6
2015,8,16,2015.621918,666.1
2015,8,17,2015.624658,656
2015,8,18,2015.627397,639.9
2015,8,19,2015.630137,614.3
2015,8,20,2015.632877,614.3
2015,8,21,2015.635616,616.4
2015,8,22,2015.638356,615.7
2015,8,23,2015.641096,607.4
2015,8,24,2015.643836,592.6
2015,8,25,2015.646575,590.1
2015,8,26,2015.649315,638.6
2015,8,27,2015.652055,653.8
2015,8,28,2015.654795,637.8
2015,8,29,2015.657534,621
2015,8,30,2015.660274,607.1
2015,8,31,2015.663014,602.3
2015,9,1,2015.665753,599.1
2015,9,2,2015.668493,589.7
2015,9,3,2015.671233,592.7
2015,9,4,2015.673973,593.8
2015,9,5,2015.676712,603.9
2015,9,6,2015.679452,610
2015,9,7,2015.682192,618.3
2015,9,8,2015.684932,664.5
2015,9,9,2015.687671,654.2
2015,9,10,2015.690411,646.3
2015,9,11,2015.693151,658.3
2015,9,12,2015.69589,665.8
2015,9,13,2015.69863,659.4
2015,9,14,2015.70137,657
2015,9,15,2015.70411,646.4
2015,9,16,2015.706849,641.5
2015,9,17,2015.709589,635.4
2015,9,18,2015.712329,625.8
2015,9,19,2015.715068,595.9
2015,9,20,2015.717808,607.1
2015,9,21,2015.720548,600
2015,9,22,2015.723288,610.9
2015,9,23,2015.726027,613.7
2015,9,24,2015.728767,616.5
2015,9,25,2015.731507,619.2
2015,9,26,2015.734247,611.5
2015,9,27,2015.736986,610.5
2015,9,28,2015.739726,609.8
2015,9,29,2015.742466,605.8
2015,9,30,2015.745205,607.8
2015,10,1,2015.747945,600
2015,10,2,2015.750685,611.6
2015,10,3,2015.753425,627.9
2015,10,4,2015.756164,637.8
2015,10,5,2015.758904,632.9
2015,10,6,2015.761644,636.8
2015,10,7,2015.764384,638.3
2015,10,8,2015.767123,627.1
2015,10,9,2015.769863,624.1
2015,10,10,2015.772603,619.4
2015,10,11,2015.775342,622.6
2015,10,12,2015.778082,623.2
2015,10,13,2015.780822,626.3
2015,10,14,2015.783562,624.4
2015,10,15,2015.786301,630.4
2015,10,16,2015.789041,628.7
2015,10,17,2015.791781,614.3
2015,10,18,2015.794521,602.9
2015,10,19,2015.79726,605.6
2015,10,20,2015.8,603.2
2015,10,21,2015.80274,598.1
2015,10,22,2015.805479,599.5
2015,10,23,2015.808219,597.4
2015,10,24,2015.810959,601.2
2015,10,25,2015.813699,621.6
2015,10,26,2015.816438,623.7
2015,10,27,2015.819178,612.6
2015,10,28,2015.821918,604.6
2015,10,29,2015.824658,606.8
2015,10,30,2015.827397,608.3
2015,10,31,2015.830137,612.6
2015,11,1,2015.832877,601.5
2015,11,2,2015.835616,596.8
2015,11,3,2015.838356,585.1
2015,11,4,2015.841096,624.7
2015,11,5,2015.843836,619.1
2015,11,6,2015.846575,619.4
2015,11,7,2015.849315,669.3
2015,11,8,2015.852055,652
2015,11,9,2015.854795,643.1
2015,11,10,2015.857534,665.3
2015,11,11,2015.860274,663.9
2015,11,12,2015.863014,653.9
2015,11,13,2015.865753,643.5
2015,11,14,2015.868493,633.7
2015,11,15,2015.871233,626.3
2015,11,16,2015.873973,631.1
2015,11,17,2015.876712,612.6
2015,11,18,2015.879452,607
2015,11,19,2015.882192,616.7
2015,11,20,2015.884932,618.3
2015,11,21,2015.887671,618.2
2015,11,22,2015.890411,603.5
2015,11,23,2015.893151,591.9
2015,11,24,2015.89589,576.5
2015,11,25,2015.89863,559.8
2015,11,26,2015.90137,566
2015,11,27,2015.90411,586.2
2015,11,28,2015.906849,585.7
2015,11,29,2015.909589,574.4
2015,11,30,2015.912329,561.1
2015,12,1,2015.915068,560.3
2015,12,2,2015.917808,571.4
2015,12,3,2015.920548,578.4
2015,12,4,2015.923288,593.7
2015,12,5,2015.926027,605.7
2015,12,6,2015.928767,623.1
2015,12,7,2015.931507,630.7
2015,12,8,2015.934247,624
2015,12,9,2015.936986,617.4
2015,12,10,2015.939726,617.4
2015,12,11,2015.942466,619.3
2015,12,12,2015.945205,618.4
2015,12,13,2015.947945,614.5
2015,12,14,2015.950685,599.9
2015,12,15,2015.953425,615.4
2015,12,16,2015.956164,605.9
2015,12,17,2015.958904,605.5
2015,12,18,2015.961644,597.4
2015,12,19,2015.964384,583.3
2015,12,20,2015.967123,627
2015,12,21,2015.969863,619.5
2015,12,22,2015.972603,595.9
2015,12,23,2015.975342,585.6
2015,12,24,2015.978082,576.9
2015,12,25,2015.980822,579.7
2015,12,26,2015.983562,574.7
2015,12,27,2015.986301,573.1
2015,12,28,2015.989041,562.3
2015,12,29,2015.991781,554.5
2015,12,30,2015.994521,549.8
2015,12,31,2015.99726,593.1
2016,1,1,2016,619.4
2016,1,2,2016.002732,597
2016,1,3,2016.005464,591.6
2016,1,4,2016.008197,577.6
2016,1,5,2016.010929,570.2
2016,1,6,2016.013661,562
2016,1,7,2016.016393,557.6
2016,1,8,2016.019126,552
2016,1,9,2016.021858,548.5
2016,1,10,2016.02459,552.3
2016,1,11,2016.027322,562.8
2016,1,12,2016.030055,568.6
2016,1,13,2016.032787,575
2016,1,14,2016.035519,572.1
2016,1,15,2016.038251,566.6
2016,1,16,2016.040984,565.2
2016,1,17,2016.043716,574.2
2016,1,18,2016.046448,570.4
2016,1,19,2016.04918,585.7
2016,1,20,2016.051913,590.2
2016,1,21,2016.054645,591.5
2016,1,22,2016.057377,583.8
2016,1,23,2016.060109,567.4
2016,1,24,2016.062842,540.4
2016,1,25,2016.065574,518
2016,1,26,2016.068306,514.4
2016,1,27,2016.071038,529.6
2016,1,28,2016.07377,542.1
2016,1,29,2016.076503,539.5
2016,1,30,2016.079235,527.6
2016,1,31,2016.081967,525
2016,2,1,2016.084699,531.3
2016,2,2,2016.087432,522.6
2016,2,3,2016.090164,510.4
2016,2,4,2016.092896,548.8
2016,2,5,2016.095628,561.8
2016,2,6,2016.098361,553.2
2016,2,7,2016.101093,541.1
2016,2,8,2016.103825,535.8
2016,2,9,2016.106557,538.2
2016,2,10,2016.10929,533
2016,2,11,2016.112022,517.4
2016,2,12,2016.114754,524.1
2016,2,13,2016.117486,542.2
2016,2,14,2016.120219,537.1
2016,2,15,2016.122951,549.7
2016,2,16,2016.125683,550.7
2016,2,17,2016.128415,539.8
2016,2,18,2016.131148,544.3
2016,2,19,2016.13388,544.1
2016,2,20,2016.136612,538.1
2016,2,21,2016.139344,532.3
2016,2,22,2016.142077,527.1
2016,2,23,2016.144809,525.3
2016,2,24,2016.147541,512
2016,2,25,2016.150273,511.2
2016,2,26,2016.153005,523.6
2016,2,27,2016.155738,538.9
2016,2,28,2016.15847,556
2016,2,29,2016.161202,560
2016,3,1,2016.163934,549.2
2016,3,2,2016.166667,522.9
2016,3,3,2016.169399,511.2
2016,3,4,2016.172131,512.4
2016,3,5,2016.174863,510
2016,3,6,2016.177596,521.3
2016,3,7,2016.180328,545.2
2016,3,8,2016.18306,550.5
2016,3,9,2016.185792,540.2
2016,3,10,2016.188525,522.2
2016,3,11,2016.191257,531.6
2016,3,12,2016.193989,544.8
2016,3,13,2016.196721,542.3
2016,3,14,2016.199454,549.5
2016,3,15,2016.202186,554
2016,3,16,2016.204918,559
2016,3,17,2016.20765,564.6
2016,3,18,2016.210383,545.3
2016,3,19,2016.213115,548.2
2016,3,20,2016.215847,541
2016,3,21,2016.218579,535.3
2016,3,22,2016.221311,539.4
2016,3,23,2016.224044,546.5
2016,3,24,2016.226776,565.1
2016,3,25,2016.229508,572.9
2016,3,26,2016.23224,574.8
2016,3,27,2016.234973,572
2016,3,28,2016.237705,547.1
2016,3,29,2016.240437,544.2
2016,3,30,2016.243169,543.5
2016,3,31,2016.245902,536.9
2016,4,1,2016.248634,525.3
2016,4,2,2016.251366,511.7
2016,4,3,2016.254098,518.8
2016,4,4,2016.256831,519.3
2016,4,5,2016.259563,517.5
2016,4,6,2016.262295,517.8
2016,4,7,2016.265027,525.4
2016,4,8,2016.26776,529.9
2016,4,9,2016.270492,518.8
2016,4,10,2016.273224,522.3
2016,4,11,2016.275956,544.1
2016,4,12,2016.278689,541.5
2016,4,13,2016.281421,550.4
2016,4,14,2016.284153,583.3
2016,4,15,2016.286885,583.5
2016,4,16,2016.289617,571.4
2016,4,17,2016.29235,557.9
2016,4,18,2016.295082,552.6
2016,4,19,2016.297814,550.8
2016,4,20,2016.300546,551.1
2016,4,21,2016.303279,568
2016,4,22,2016.306011,577.8
2016,4,23,2016.308743,579.1
2016,4,24,2016.311475,569.2
2016,4,25,2016.314208,558.9
2016,4,26,2016.31694,555.4
2016,4,27,2016.319672,544.8
2016,4,28,2016.322404,532.8
2016,4,29,2016.325137,521
2016,4,30,2016.327869,515.9
2016,5,1,2016.330601,525.6
2016,5,2,2016.333333,530.1
2016,5,3,2016.336066,530.1
2016,5,4,2016.338798,530.3
2016,5,5,2016.34153,519.9
2016,5,6,2016.344262,526.5
2016,5,7,2016.346995,537.4
2016,5,8,2016.349727,545.9
2016,5,9,2016.352459,546.3
2016,5,10,2016.355191,535.9
2016,5,11,2016.357923,519.8
2016,5,12,2016.360656,513.4
2016,5,13,2016.363388,507.7
2016,5,14,2016.36612,503.2
2016,5,15,2016.368852,516.2
2016,5,16,2016.371585,519.3
2016,5,17,2016.374317,533.4
2016,5,18,2016.377049,536.9
2016,5,19,2016.379781,545.7
2016,5,20,2016.382514,573.1
2016,5,21,2016.385246,563.7
2016,5,22,2016.387978,545.5
2016,5,23,2016.39071,535
2016,5,24,2016.393443,526.4
2016,5,25,2016.396175,516.5
2016,5,26,2016.398907,503.4
2016,5,27,2016.401639,504.5
2016,5,28,2016.404372,515.4
2016,5,29,2016.407104,513.6
2016,5,30,2016.409836,515.1
2016,5,31,2016.412568,507
2016,6,1,2016.415301,498
2016,6,2,2016.418033,488.2
2016,6,3,2016.420765,475.3
2016,6,4,2016.423497,466.2
2016,6,5,2016.42623,483.4
2016,6,6,2016.428962,490.8
2016,6,7,2016.431694,491.1
2016,6,8,2016.434426,485.7
2016,6,9,2016.437158,481.1
2016,6,10,2016.439891,474.7
2016,6,11,2016.442623,479.9
2016,6,12,2016.445355,489.6
2016,6,13,2016.448087,506.9
2016,6,14,2016.45082,531.9
2016,6,15,2016.453552,554.2
2016,6,16,2016.456284,565
2016,6,17,2016.459016,562.5
2016,6,18,2016.461749,552.4
2016,6,19,2016.464481,537.8
2016,6,20,2016.467213,518.2
2016,6,21,2016.469945,500.4
2016,6,22,2016.472678,487.1
2016,6,23,2016.47541,524
2016,6,24,2016.478142,527.8
2016,6,25,2016.480874,530.3
2016,6,26,2016.483607,523.3
2016,6,27,2016.486339,525.1
2016,6,28,2016.489071,517.3
2016,6,29,2016.491803,508.7
2016,6,30,2016.494536,494.8
2016,7,1,2016.497268,500.2
2016,7,2,2016.5,495.3
2016,7,3,2016.502732,494.6
2016,7,4,2016.505464,489.2
2016,7,5,2016.508197,475.9
2016,7,6,2016.510929,465.9
2016,7,7,2016.513661,473.8
2016,7,8,2016.516393,503.3
2016,7,9,2016.519126,510.1
2016,7,10,2016.521858,525.5
2016,7,11,2016.52459,535.2
2016,7,12,2016.527322,543.6
2016,7,13,2016.530055,558.4
2016,7,14,2016.532787,557.2
2016,7,15,2016.535519,550.7
2016,7,16,2016.538251,542.8
2016,7,17,2016.540984,528.3
2016,7,18,2016.543716,517.5
2016,7,19,2016.546448,502.2
2016,7,20,2016.54918,548.4
2016,7,21,2016.551913,557.8
2016,7,22,2016.554645,540.7
2016,7,23,2016.557377,519.3
2016,7,24,2016.560109,517.8
2016,7,25,2016.562842,521
2016,7,26,2016.565574,512.4
2016,7,27,2016.568306,506
2016,7,28,2016.571038,495.7
2016,7,29,2016.57377,496.4
2016,7,30,2016.576503,490.5
2016,7,31,2016.579235,475.6
2016,8,1,2016.581967,464
2016,8,2,2016.584699,467.6
2016,8,3,2016.587432,510.7
2016,8,4,2016.590164,506.3
2016,8,5,2016.592896,496.5
2016,8,6,2016.595628,506
2016,8,7,2016.598361,516.8
2016,8,8,2016.601093,514.7
2016,8,9,2016.603825,523.9
2016,8,10,2016.606557,533.3
2016,8,11,2016.60929,535
2016,8,12,2016.612022,520.7
2016,8,13,2016.614754,506.1
2016,8,14,2016.617486,490.5
2016,8,15,2016.620219,485.7
2016,8,16,2016.622951,487.5
2016,8,17,2016.625683,491.8
2016,8,18,2016.628415,498.1
2016,8,19,2016.631148,505.2
2016,8,20,2016.63388,517.2
2016,8,21,2016.636612,524.5
2016,8,22,2016.639344,516.7
2016,8,23,2016.642077,497
2016,8,24,2016.644809,514.6
2016,8,25,2016.647541,503.9
2016,8,26,2016.650273,491
2016,8,27,2016.653005,486
2016,8,28,2016.655738,474.3
2016,8,29,2016.65847,465.6
2016,8,30,2016.661202,464
2016,8,31,2016.663934,478.2
2016,9,1,2016.666667,498.2
2016,9,2,2016.669399,513.3
2016,9,3,2016.672131,525.2
2016,9,4,2016.674863,527
2016,9,5,2016.677596,525.4
2016,9,6,2016.680328,520.1
2016,9,7,2016.68306,515.3
2016,9,8,2016.685792,519.9
2016,9,9,2016.688525,509.6
2016,9,10,2016.691257,488.3
2016,9,11,2016.693989,479.5
2016,9,12,2016.696721,480.4
2016,9,13,2016.699454,474.2
2016,9,14,2016.702186,466.3
2016,9,15,2016.704918,462.2
2016,9,16,2016.70765,474.1
2016,9,17,2016.710383,473
2016,9,18,2016.713115,493.3
2016,9,19,2016.715847,493.4
2016,9,20,2016.718579,502.7
2016,9,21,2016.721311,497.5
2016,9,22,2016.724044,497.2
2016,9,23,2016.726776,500.7
2016,9,24,2016.729508,499.7
2016,9,25,2016.73224,479.6
2016,9,26,2016.734973,474.5
2016,9,27,2016.737705,489.2
2016,9,28,2016.740437,509.9
2016,9,29,2016.743169,517
2016,9,30,2016.745902,514.7
2016,10,1,2016.748634,507.5
2016,10,2,2016.751366,496.2
2016,10,3,2016.754098,495.3
2016,10,4,2016.756831,492.3
2016,10,5,2016.759563,484
2016,10,6,2016.762295,471.4
2016,10,7,2016.765027,466.1
2016,10,8,2016.76776,452.9
2016,10,9,2016.770492,439.7
2016,10,10,2016.773224,441.9
2016,10,11,2016.775956,441.9
2016,10,12,2016.778689,463.2
2016,10,13,2016.781421,479.4
2016,10,14,2016.784153,458.3
2016,10,15,2016.786885,484.7
2016,10,16,2016.789617,479.8
2016,10,17,2016.79235,487.7
2016,10,18,2016.795082,482.9
2016,10,19,2016.797814,479.2
2016,10,20,2016.800546,470.6
2016,10,21,2016.803279,465.8
2016,10,22,2016.806011,452.8
2016,10,23,2016.808743,450.9
2016,10,24,2016.811475,459.9
2016,10,25,2016.814208,479
2016,10,26,2016.81694,501.4
2016,10,27,2016.819672,500.2
2016,10,28,2016.822404,500.2
2016,10,29,2016.825137,501.3
2016,10,30,2016.827869,501.1
2016,10,31,2016.830601,488.2
2016,11,1,2016.833333,474.7
2016,11,2,2016.836066,479.6
2016,11,3,2016.838798,486.1
2016,11,4,2016.84153,481.6
2016,11,5,2016.844262,460.5
2016,11,6,2016.846995,444.5
2016,11,7,2016.849727,440.7
2016,11,8,2016.852459,441.3
2016,11,9,2016.855191,453.8
2016,11,10,2016.857923,459.5
2016,11,11,2016.860656,457.6
2016,11,12,2016.863388,463
2016,11,13,2016.86612,477.5
2016,11,14,2016.868852,482.4
2016,11,15,2016.871585,481.8
2016,11,16,2016.874317,470.9
2016,11,17,2016.877049,459.2
2016,11,18,2016.879781,448.1
2016,11,19,2016.882514,444
2016,11,20,2016.885246,436.6
2016,11,21,2016.887978,441
2016,11,22,2016.89071,475.6
2016,11,23,2016.893443,497.9
2016,11,24,2016.896175,498.3
2016,11,25,2016.898907,502.4
2016,11,26,2016.901639,504.7
2016,11,27,2016.904372,501.8
2016,11,28,2016.907104,493.1
2016,11,29,2016.909836,484.7
2016,11,30,2016.912568,475.3
2016,12,1,2016.915301,471.2
2016,12,2,2016.918033,467.2
2016,12,3,2016.920765,447.3
2016,12,4,2016.923497,434.5
2016,12,5,2016.92623,442.9
2016,12,6,2016.928962,448.8
2016,12,7,2016.931694,444.8
2016,12,8,2016.934426,442.3
2016,12,9,2016.937158,457.2
2016,12,10,2016.939891,471.8
2016,12,11,2016.942623,473.7
2016,12,12,2016.945355,477.9
2016,12,13,2016.948087,465.2
2016,12,14,2016.95082,453.7
2016,12,15,2016.953552,448
2016,12,16,2016.956284,443.6
2016,12,17,2016.959016,439.1
2016,12,18,2016.961749,445.2
2016,12,19,2016.964481,468
2016,12,20,2016.967213,475.1
2016,12,21,2016.969945,482.7
2016,12,22,2016.972678,482.2
2016,12,23,2016.97541,483.6
2016,12,24,2016.978142,494.9
2016,12,25,2016.980874,504.3
2016,12,26,2016.983607,498.8
2016,12,27,2016.986339,493.2
2016,12,28,2016.989071,476.1
2016,12,29,2016.991803,465.5
2016,12,30,2016.994536,455.5
2016,12,31,2016.997268,451.7
2017,1,1,2017,453.7
2017,1,2,2017.00274,448.5
2017,1,3,2017.005479,444.7
2017,1,4,2017.008219,455.8
2017,1,5,2017.010959,457.6
2017,1,6,2017.013699,467.9
2017,1,7,2017.016438,464.7
2017,1,8,2017.019178,467.9
2017,1,9,2017.021918,462.5
2017,1,10,2017.024658,456.3
2017,1,11,2017.027397,444.2
2017,1,12,2017.030137,436.3
2017,1,13,2017.032877,438.4
2017,1,14,2017.035616,442.5
2017,1,15,2017.038356,443
2017,1,16,2017.041096,444.8
2017,1,17,2017.043836,455.9
2017,1,18,2017.046575,448.7
2017,1,19,2017.049315,450.7
2017,1,20,2017.052055,461.4
2017,1,21,2017.054795,464.3
2017,1,22,2017.057534,462.7
2017,1,23,2017.060274,457.2
2017,1,24,2017.063014,448.2
2017,1,25,2017.065753,444.6
2017,1,26,2017.068493,454.3
2017,1,27,2017.071233,457.9
2017,1,28,2017.073973,446.5
2017,1,29,2017.076712,446.9
2017,1,30,2017.079452,438.1
2017,1,31,2017.082192,446.7
2017,2,1,2017.084932,452.2
2017,2,2,2017.087671,454.8
2017,2,3,2017.090411,463.6
2017,2,4,2017.093151,461.9
2017,2,5,2017.09589,463.1
2017,2,6,2017.09863,454.9
2017,2,7,2017.10137,447.4
2017,2,8,2017.10411,441.8
2017,2,9,2017.106849,453.7
2017,2,10,2017.109589,452
2017,2,11,2017.112329,443
2017,2,12,2017.115068,445.9
2017,2,13,2017.117808,449.1
2017,2,14,2017.120548,449.3
2017,2,15,2017.123288,445.4
2017,2,16,2017.126027,437.5
2017,2,17,2017.128767,445.1
2017,2,18,2017.131507,449.9
2017,2,19,2017.134247,448.4
2017,2,20,2017.136986,446.8
2017,2,21,2017.139726,443.1
2017,2,22,2017.142466,437.9
2017,2,23,2017.145205,442.2
2017,2,24,2017.147945,452.5
2017,2,25,2017.150685,449
2017,2,26,2017.153425,445.2
2017,2,27,2017.156164,435.3
2017,2,28,2017.158904,431.7
2017,3,1,2017.161644,443.5
2017,3,2,2017.164384,458.4
